person,personLabel,date,year,date_precision,date_certainty,date_label,date_level,date_string,date_propLabel,prop_valueLabel,qual_date_prop,date_prop,prop_value,prop_label,month,day,m,nice_date,category,date_text,s
Q798,Joan Wake,1944-01-01T00:00:00Z,1944,y,latest,latest date,qual,1944-00-00,was member of,Northamptonshire Records Association,P51,P67,Q2506,was member of,1,1,January,1944,other,1944-01-01,Q798-f24bc050-4127-dba7-c2fd-64bb0cf75b23
Q795,Veronica Inez Ruffer,1944-01-01T00:00:00Z,1944,y,latest,latest date,qual,1944-00-00,was member of,Oxford Architectural and Historical Society,P51,P67,Q778,was member of,1,1,January,1944,other,1944-01-01,Q795-8a9229c1-4bcb-4dc0-7177-04c476eecf05
Q794,Dorothy Dudley,1944-01-01T00:00:00Z,1944,y,NA,start time,qual,1944-00-00,was member of,Royal Archaeological Institute,P27,P67,Q35,was member of,1,1,January,1944,other,1944-01-01,Q794-f75811de-4a1f-68ec-be08-eac8c6d284f9
Q3960,Harriet Wragg Elgee,1944-01-01T00:00:00Z,1944,y,NA,edtf,main,1944-00-00,was widowed in,NA,NA,P133,NA,was widowed in,1,1,January,1944,other,1944-01-01,Q3960-86efecf8-4501-1e1c-2684-42f4daf7d809
Q803,Evelyn Mary Jamison,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,work(s) published in,Papers of the British School at Rome,P1,P101,Q968,work(s) published in,1,1,January,1944,other,1944-01-01,Q803-80f0c1d9-4de6-eb59-14fb-2fb151aa2612
Q1715,Alison Nugent Young,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,work(s) published in,Proceedings of the Society of Antiquaries of Scotland,P1,P101,Q493,work(s) published in,1,1,January,1944,other,1944-01-01,Q1715-4d8581d4-4413-b835-761e-4e6db46213c4
Q803,Evelyn Mary Jamison,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,work(s) published in,The English Historical Review,P1,P101,Q3654,work(s) published in,1,1,January,1944,other,1944-01-01,Q803-855d50c2-483e-264a-b803-51f1eb813274
Q805,Margaret Dickens Whinney,1944-01-01T00:00:00Z,1944,y,latest,latest date,qual,1944-00-00,employed as,Academic,P51,P105,Q152,employed as,1,1,January,1944,work,1944-01-01,Q805-1da55c3a-414a-1c61-8aca-95b689a4af5e
Q1652,Beatrice de Cardi,1944-01-01T00:00:00Z,1944,y,NA,start time,qual,1944-00-00,employed as,Assistant,P27,P105,Q167,employed as,1,1,January,1944,work,1944-01-01,Q1652-e533b54b-4649-6d64-f254-f1d5251afbee
Q805,Margaret Dickens Whinney,1944-01-01T00:00:00Z,1944,y,latest,latest date,qual,1944-00-00,employed as,Assistant,P51,P105,Q167,employed as,1,1,January,1944,work,1944-01-01,Q805-ebde4df4-440a-a842-36af-9f4cdeaf0a22
Q792,Dorothy Mary Mackay,1944-01-01T00:00:00Z,1944,y,NA,end time,qual,1944-00-00,employed as,Assistant Keeper,P28,P105,Q3711,employed as,1,1,January,1944,work,1944-01-01,Q792-53649a22-455d-95fa-5fba-10239259b793
Q1652,Beatrice de Cardi,1944-01-01T00:00:00Z,1944,y,NA,end time,qual,1944-00-00,employed as,Secretary,P28,P105,Q287,employed as,1,1,January,1944,work,1944-01-01,Q1652-f98d87f4-43d7-4bcc-a516-20f597d37f96
Q793,Dorothy Whitelock,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,employed as,Tutor,P1,P105,Q1808,employed as,1,1,January,1944,work,1944-01-01,Q793-42d2d384-4997-2a0a-e775-d2eb1ce86348
Q802,Mary Coate,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,employed as,Tutor,P1,P105,Q1808,employed as,1,1,January,1944,work,1944-01-01,Q802-ec70b180-4a2d-0754-bd25-2a49e39a657b
Q713,Joan Mabel Frederica du Plat Taylor,1944-01-01T00:00:00Z,1944,y,NA,point in time,qual,1944-00-00,employed as,t88240,P1,P105,_:t88240,employed as,1,1,January,1944,work,1944-01-01,Q713-29c10fb1-4b22-7ebc-1ea8-95b6a082ccb9
Q2845,Eleanor Mary Megaw,1944-01-01T00:00:00Z,1944,y,NA,start time,qual,1944-00-00,held position,Director,P27,P17,Q2462,held position,1,1,January,1944,work,1944-01-01,Q2845-4fa8c2d0-4e7c-b1d6-35f5-463e803337ee
Q798,Joan Wake,1944-01-01T00:00:00Z,1944,y,latest,latest date,qual,1944-00-00,held position,Honorary Secretary,P51,P17,Q190,held position,1,1,January,1944,work,1944-01-01,Q798-ee429529-4ff9-c1a6-6c27-31b7347577fc
Q805,Margaret Dickens Whinney,1944-01-13T00:00:00Z,1944,ymd,NA,point in time,qual,1944-01-13,election to SAL proposed by,Thomas Downing Kendrick,P1,P16,Q806,election to SAL proposed by,1,13,January,13 January 1944,other,1944-01-13,Q805-44588b4d-4925-e7ec-9ec6-5009a6cd7953
Q133,Margerie Venables Taylor,1944-01-26T00:00:00Z,1944,ymd,NA,point in time,qual,1944-01-26,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,1,26,January,26 January 1944,other,1944-01-26,Q133-6ee22689-43b6-2e16-088b-ca09a7986b5e
Q804,Peggy Piggott,1944-01-27T00:00:00Z,1944,ymd,NA,point in time,qual,1944-01-27,election to SAL proposed by,Christopher Hawkes,P1,P16,Q97,election to SAL proposed by,1,27,January,27 January 1944,other,1944-01-27,Q804-282d615f-4144-1dd8-5ac9-649a8f9944d4
Q1104,Vera Mary Dallas,1944-02-23T00:00:00Z,1944,ymd,NA,point in time,qual,1944-02-23,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,2,54,February,23 February 1944,other,1944-02-23,Q1104-9909e36f-42bf-d14f-ca7b-a6e55a6d9fbb
Q1118,Margaret Eleanore Murray Threipland,1944-03-01T00:00:00Z,1944,ymd,NA,point in time,qual,1944-03-01,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,3,61,March,1 March 1944,other,1944-03-01,Q1118-575b3408-4926-8cb6-a25b-3cbe5562f071
Q275,Joan Evans,1944-03-22T00:00:00Z,1944,ymd,NA,point in time,qual,1944-03-22,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,3,82,March,22 March 1944,other,1944-03-22,Q275-c66823cc-482b-1494-22d3-65e4a01823fe
Q805,Margaret Dickens Whinney,1944-03-22T00:00:00Z,1944,ymd,NA,point in time,qual,1944-03-22,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,3,82,March,22 March 1944,other,1944-03-22,Q805-71fcdec7-40fb-4b05-a0b1-0b3915a211ca
Q805,Margaret Dickens Whinney,1944-04-19T00:00:00Z,1944,ymd,NA,point in time,qual,1944-04-19,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,4,110,April,19 April 1944,other,1944-04-19,Q805-1b47291c-4cb8-9d57-b286-482e290ff13d
Q1094,Charlotte Mary Wilson,1944-04-28T00:00:00Z,1944,ymd,NA,point in time,main,1944-04-28,date of death,NA,NA,P15,NA,date of death,4,119,April,28 April 1944,death,1944-04-28,Q1094-5165FF25-D4F5-4CEA-B23A-AB97B220D541
Q881,Mildred Berkeley,1944-05-19T00:00:00Z,1944,ymd,NA,point in time,main,1944-05-19,date of death,NA,NA,P15,NA,date of death,5,140,May,19 May 1944,death,1944-05-19,Q881-e027c16c-4bf4-6520-2cd5-99c0f1e836b2
Q870,Gertrude Caton-Thompson,1944-05-24T00:00:00Z,1944,ymd,NA,point in time,qual,1944-05-24,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,5,145,May,24 May 1944,other,1944-05-24,Q870-e51a3399-4f46-41d7-026d-f00c2809b017
Q133,Margerie Venables Taylor,1944-05-24T00:00:00Z,1944,ymd,NA,point in time,qual,1944-05-24,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,5,145,May,24 May 1944,other,1944-05-24,Q133-56b44a17-402b-6290-f656-734ac3382383
Q106,Jacquetta Hawkes,1944-05-24T00:00:00Z,1944,ymd,NA,start time,qual,1944-05-24,served on,Council,P27,P102,Q293,served on,5,145,May,24 May 1944,other,1944-05-24,Q106-a85e55ee-4369-289c-a836-87f64ea12e30
Q1114,Helen O'Neil,1944-05-24T00:00:00Z,1944,ymd,NA,point in time,qual,1944-05-24,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,5,145,May,24 May 1944,other,1944-05-24,Q1114-026f309a-4db5-8161-bc23-3245e7a28f97
Q805,Margaret Dickens Whinney,1944-05-24T00:00:00Z,1944,ymd,NA,point in time,qual,1944-05-24,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,5,145,May,24 May 1944,other,1944-05-24,Q805-bf220f84-4cce-76cc-2861-5038856fffc6
Q803,Evelyn Mary Jamison,1944-05-25T00:00:00Z,1944,ymd,NA,point in time,qual,1944-05-25,election to SAL proposed by,George Francis Hill,P1,P16,Q172,election to SAL proposed by,5,146,May,25 May 1944,other,1944-05-25,Q803-8304df67-4588-c30f-32c5-827f0742dc78
Q802,Mary Coate,1944-05-25T00:00:00Z,1944,ymd,NA,point in time,qual,1944-05-25,election to SAL proposed by,Margerie Venables Taylor,P1,P16,Q133,election to SAL proposed by,5,146,May,25 May 1944,other,1944-05-25,Q802-ec54e1da-4c0b-9ab4-6839-c997b8e82edf
Q1310,Ethel Stokes,1944-10-19T00:00:00Z,1944,ymd,NA,point in time,main,1944-10-19,date of death,NA,NA,P15,NA,date of death,10,293,October,19 October 1944,death,1944-10-19,Q1310-756B4C72-82EF-4AAB-915E-D804244724F9
Q980,Mary Harriet Eyre Matcham,1944-10-19T00:00:00Z,1944,ymd,NA,point in time,main,1944-10-19,date of death,NA,NA,P15,NA,date of death,10,293,October,19 October 1944,death,1944-10-19,Q980-BC0D4481-F2AD-4C74-B21D-1925073D946B
Q798,Joan Wake,1944-10-24T00:00:00Z,1944,ymd,NA,point in time,qual,1944-10-24,election to SAL proposed by,Harold Idris Bell,P1,P16,Q799,election to SAL proposed by,10,298,October,24 October 1944,other,1944-10-24,Q798-7cd9669d-4a97-2a99-1e23-2ad3cf8722d4
Q2848,Ann Liddendale,1944-10-25T00:00:00Z,1944,ymd,NA,point in time,qual,1944-10-25,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,10,299,October,25 October 1944,other,1944-10-25,Q2848-ddfbbf91-497e-1d7f-2fa8-c23271632b14
Q2845,Eleanor Mary Megaw,1944-10-25T00:00:00Z,1944,ymd,NA,point in time,qual,1944-10-25,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,10,299,October,25 October 1944,other,1944-10-25,Q2845-e99c4547-4464-b321-c4cb-6de7209692dd
Q796,Marion Helen Cooper,1944-10-26T00:00:00Z,1944,ymd,NA,point in time,qual,1944-10-26,election to SAL proposed by,Eliot Curwen,P1,P16,Q797,election to SAL proposed by,10,300,October,26 October 1944,other,1944-10-26,Q796-53e6eb18-4604-c890-37be-e93329be8308
Q800,Margot Eates,1944-10-26T00:00:00Z,1944,ymd,NA,point in time,qual,1944-10-26,election to SAL proposed by,Owen Fortrie Parker,P1,P16,Q801,election to SAL proposed by,10,300,October,26 October 1944,other,1944-10-26,Q800-676be397-4077-a801-ecc5-b1e2a59bbdaf
Q2681,Alice Kemp-Welch,1944-11-09T00:00:00Z,1944,ymd,NA,point in time,main,1944-11-09,date of death,NA,NA,P15,NA,date of death,11,314,November,9 November 1944,death,1944-11-09,Q2681-84A5A2B8-BD58-49DD-86EA-B0E10C3F4101
Q1608,Geraldine Sarah Bourke,1944-11-29T00:00:00Z,1944,ymd,NA,point in time,main,1944-11-29,date of death,NA,NA,P15,NA,date of death,11,334,November,29 November 1944,death,1944-11-29,Q1608-4D7AA6D0-4EDE-4174-A08B-83BE3C21FB85
Q709,Kathleen Mary Kenyon,1944-11-29T00:00:00Z,1944,ymd,NA,point in time,qual,1944-11-29,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,11,334,November,29 November 1944,other,1944-11-29,Q709-2ec51343-40e1-4344-d624-bafc75042ae3
Q1120,Helen Mary Petter,1944-11-29T00:00:00Z,1944,ymd,NA,point in time,qual,1944-11-29,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,11,334,November,29 November 1944,other,1944-11-29,Q1120-25e7f640-4c56-034d-1dd4-3959d090d9c3
Q805,Margaret Dickens Whinney,1944-11-29T00:00:00Z,1944,ymd,NA,point in time,qual,1944-11-29,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,11,334,November,29 November 1944,other,1944-11-29,Q805-94541b1d-47fd-844e-a588-459cd098a56e
Q795,Veronica Inez Ruffer,1944-11-30T00:00:00Z,1944,ymd,NA,point in time,qual,1944-11-30,election to SAL proposed by,Rose Graham,P1,P16,Q57,election to SAL proposed by,11,335,November,30 November 1944,other,1944-11-30,Q795-500210d5-4160-a255-11b2-2a4dc6ba3178
Q1107,Edith Murray Keate,1945-01-01T00:00:00Z,1945,y,NA,point in time,main,1945-00-00,date of death,NA,NA,P15,NA,date of death,1,1,January,1945,death,1945-01-01,Q1107-dc54b938-4b01-9bed-0555-f0034f4c3a0f
Q1114,Helen O'Neil,1945-01-01T00:00:00Z,1945,y,NA,end time,qual,1945-00-00,director of archaeological fieldwork,Excavations at Park Street Villa,P28,P36,Q2668,director of archaeological fieldwork,1,1,January,1945,other,1945-01-01,Q1114-a1f74615-4727-65a9-17dd-5cca82b52e7c
Q901,Dorothy Gardiner,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,resided at,Canterbury,P1,P29,Q1571,resided at,1,1,January,1945,other,1945-01-01,Q901-e2d20471-406e-1494-a55e-954605b46dc3
Q1715,Alison Nugent Young,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,resided at,London SW,P1,P29,Q2040,resided at,1,1,January,1945,other,1945-01-01,Q1715-3126237c-41a5-397b-38b9-c3a558d2a536
Q1116,Phoebe Alice Marion Keef,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,resided at,London SW,P1,P29,Q2040,resided at,1,1,January,1945,other,1945-01-01,Q1116-09b9ce98-4aa4-3210-1c78-13592f6dee84
Q857,Frances Hermia Durham,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,resided at,Otterton,P1,P29,Q1354,resided at,1,1,January,1945,other,1945-01-01,Q857-c1aef845-4597-c18b-a6bf-5a654c24798c
Q793,Dorothy Whitelock,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,resided at,Oxford,P1,P29,Q82,resided at,1,1,January,1945,other,1945-01-01,Q793-7010f2ce-4f18-6a81-a975-ecc5a057e1a0
Q795,Veronica Inez Ruffer,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,resided at,Oxford,P1,P29,Q82,resided at,1,1,January,1945,other,1945-01-01,Q795-592e547a-4d6f-22f8-7911-bf14d83c8564
Q2639,Ethel Henrietta Rudkin,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,resided at,Willoughton,P1,P29,Q2640,resided at,1,1,January,1945,other,1945-01-01,Q2639-db397f87-4bdb-d471-3b4b-f61dc8fb34b4
Q106,Jacquetta Hawkes,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,served on,Council,P1,P102,Q293,served on,1,1,January,1945,other,1945-01-01,Q106-b097072a-444a-416a-e74e-6131c46cf32b
Q275,Joan Evans,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,served on,Council,P1,P102,Q293,served on,1,1,January,1945,other,1945-01-01,Q275-53611b82-49fc-d43a-08c3-92444b7c1477
Q133,Margerie Venables Taylor,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,served on,Council,P1,P102,Q293,served on,1,1,January,1945,other,1945-01-01,Q133-ba33654e-470d-acc2-dbe3-6fce39f0976c
Q238,Winifred Lamb,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,served on,Library Committee,P1,P102,Q1299,served on,1,1,January,1945,other,1945-01-01,Q238-662f5944-4651-6a10-3730-181622aef077
Q133,Margerie Venables Taylor,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,served on,Society of Antiquaries Research Committee,P1,P102,Q409,served on,1,1,January,1945,other,1945-01-01,Q133-42ba0d64-41d4-ac8e-c756-da7480329ae8
Q109,Katherine Maud Elisabeth Murray,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,was fellow of,Girton College,P1,P75,Q600,was fellow of,1,1,January,1945,other,1945-01-01,Q109-0dab12b2-4f2f-5c83-515d-ac8e78bcccd5
Q2565,Margaret Collingridge,1945-01-01T00:00:00Z,1945,y,NA,point in time,main,1945-00-00,was married in (PIT value),NA,NA,P130,NA,was married in,1,1,January,1945,other,1945-01-01,Q2565-BA4CE04D-EE88-4414-802E-81E12D69F8FE
Q2555,Ione Gedye,1945-01-01T00:00:00Z,1945,y,NA,end time,qual,1945-00-00,employed as,t88306,P28,P105,_:t88306,employed as,1,1,January,1945,work,1945-01-01,Q2555-9e08d5c1-448c-adb3-7d72-6373d0b6ca67
Q109,Katherine Maud Elisabeth Murray,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,held position,Governor,P1,P17,Q405,held position,1,1,January,1945,work,1945-01-01,Q109-6fff742d-4a42-b117-1e79-344dd7c45950
Q901,Dorothy Gardiner,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,held position,Honorary Secretary,P1,P17,Q190,held position,1,1,January,1945,work,1945-01-01,Q901-abc183e1-4d9c-d20e-288e-71015cb259f3
Q901,Dorothy Gardiner,1945-01-01T00:00:00Z,1945,y,latest,latest date,qual,1945-00-00,held position,Justice of the Peace,P51,P17,Q403,held position,1,1,January,1945,work,1945-01-01,Q901-c6282e95-4d18-41fa-6acd-1342ee30f9b3
Q1496,Daisy Emily Martin Clarke,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,held position,Lecturer (freelance),P1,P17,Q701,held position,1,1,January,1945,work,1945-01-01,Q1496-e332ab83-406a-4fc6-b281-fbe65d9b54eb
Q1115,Florence Margaret Patchett,1945-01-01T00:00:00Z,1945,y,NA,end time,qual,1945-00-00,held position,Librarian,P28,P17,Q325,held position,1,1,January,1945,work,1945-01-01,Q1115-932cd2d3-4fba-1a28-0647-dd19f3f8e776
Q294,Dina Portway Dobson,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,held position,Local Secretary,P1,P17,Q2840,held position,1,1,January,1945,work,1945-01-01,Q294-a228156c-40fe-23a8-180b-31361e81737f
Q133,Margerie Venables Taylor,1945-01-01T00:00:00Z,1945,y,NA,point in time,qual,1945-00-00,held position,Local Secretary,P1,P17,Q2840,held position,1,1,January,1945,work,1945-01-01,Q133-0f898aef-45cf-c72b-c740-5d1e76e6708b
Q1715,Alison Nugent Young,1945-01-01T00:00:00Z,1945,y,latest,latest date,qual,1945-00-00,held position,Secretary,P51,P17,Q287,held position,1,1,January,1945,work,1945-01-01,Q1715-8ee832b5-401d-4e1f-4e55-a216c2b6e868
Q2555,Ione Gedye,1945-01-01T00:00:00Z,1945,y,NA,end time,qual,1945-00-00,held position,t88305,P28,P17,_:t88305,held position,1,1,January,1945,work,1945-01-01,Q2555-c6662494-4490-273f-5e88-ebe1b6297c50
Q1115,Florence Margaret Patchett,1945-01-24T00:00:00Z,1945,ymd,NA,point in time,qual,1945-01-24,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,1,24,January,24 January 1945,other,1945-01-24,Q1115-589953b2-40db-c52d-14fc-741dda0a183f
Q793,Dorothy Whitelock,1945-01-25T00:00:00Z,1945,ymd,NA,point in time,qual,1945-01-25,election to SAL proposed by,Jocelyn Mary Catherine Toynbee,P1,P16,Q864,election to SAL proposed by,1,25,January,25 January 1945,other,1945-01-25,Q793-2bda918e-4c02-6979-802b-ef234d07fb78
Q901,Dorothy Gardiner,1945-02-08T00:00:00Z,1945,ymd,NA,point in time,qual,1945-02-08,election to SAL proposed by,Francis Wentworth Tomlinson,P1,P16,Q902,election to SAL proposed by,2,39,February,8 February 1945,other,1945-02-08,Q901-f2f64b6d-4ffd-5ddb-940a-d6624f2be03e
Q713,Joan Mabel Frederica du Plat Taylor,1945-02-08T00:00:00Z,1945,ymd,NA,point in time,qual,1945-02-08,election to SAL proposed by,Kathleen Mary Kenyon,P1,P16,Q709,election to SAL proposed by,2,39,February,8 February 1945,other,1945-02-08,Q713-e66b3c1b-4455-f773-53d9-71bc61dfb3a3
Q883,Gladys Scott-Thomson,1945-02-21T00:00:00Z,1945,ymd,NA,point in time,qual,1945-02-21,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,2,52,February,21 February 1945,other,1945-02-21,Q883-2535b27a-4400-be42-756e-9552a2138b43
Q805,Margaret Dickens Whinney,1945-02-21T00:00:00Z,1945,ymd,NA,point in time,qual,1945-02-21,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,2,52,February,21 February 1945,other,1945-02-21,Q805-b0d1dfac-4ede-947d-035b-bdeccf0f2ad8
Q507,Margaret Sefton-Jones,1945-02-21T00:00:00Z,1945,ymd,NA,point in time,qual,1945-02-21,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,2,52,February,21 February 1945,other,1945-02-21,Q507-186dd7a2-414f-b8ba-d710-833d5d35ca16
Q57,Rose Graham,1945-02-21T00:00:00Z,1945,ymd,NA,point in time,qual,1945-02-21,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,2,52,February,21 February 1945,other,1945-02-21,Q57-9ecbb83a-49d0-8d4c-db1c-6b3330e14b8e
Q1715,Alison Nugent Young,1945-03-08T00:00:00Z,1945,ymd,NA,point in time,qual,1945-03-08,election to SAL proposed by,Kathleen Mary Kenyon,P1,P16,Q709,election to SAL proposed by,3,67,March,8 March 1945,other,1945-03-08,Q1715-a7439046-4db7-45d1-3c5d-7882f93aec64
Q1115,Florence Margaret Patchett,1945-03-21T00:00:00Z,1945,ymd,NA,point in time,qual,1945-03-21,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,3,80,March,21 March 1945,other,1945-03-21,Q1115-76fe0759-48f8-f3f5-49ea-eff4df63bbe6
Q709,Kathleen Mary Kenyon,1945-03-21T00:00:00Z,1945,ymd,NA,point in time,qual,1945-03-21,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,3,80,March,21 March 1945,other,1945-03-21,Q709-a8db7c52-4470-f084-cec4-b2315df04014
Q57,Rose Graham,1945-03-21T00:00:00Z,1945,ymd,NA,point in time,qual,1945-03-21,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,3,80,March,21 March 1945,other,1945-03-21,Q57-54650cdd-4728-014e-311e-68fca7e807f2
Q1114,Helen O'Neil,1945-04-25T00:00:00Z,1945,ymd,NA,point in time,qual,1945-04-25,organiser of,conference,P1,P113,Q699,organiser of,4,115,April,25 April 1945,other,1945-04-25,Q1114-587351ae-4a47-075f-7787-8c699c0398cf
Q867,Lily Frances Chitty,1945-04-25T00:00:00Z,1945,ymd,NA,point in time,qual,1945-04-25,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,4,115,April,25 April 1945,other,1945-04-25,Q867-8a4d7f0c-4c5f-cf18-a2ea-09d586bcf0f9
Q1121,Margaret Whitley,1945-04-25T00:00:00Z,1945,ymd,NA,point in time,qual,1945-04-25,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,4,115,April,25 April 1945,other,1945-04-25,Q1121-5c7d5475-495a-850a-3a85-a9683ab6f4d8
Q804,Peggy Piggott,1945-04-25T00:00:00Z,1945,ymd,NA,point in time,qual,1945-04-25,spoke at,Royal Archaeological Institute Meeting,P1,P23,Q29,spoke at,4,115,April,25 April 1945,other,1945-04-25,Q804-8ec4612f-4641-bc62-aec3-3132d7f91038
Q870,Gertrude Caton-Thompson,1945-05-30T00:00:00Z,1945,ymd,NA,point in time,qual,1945-05-30,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,5,150,May,30 May 1945,other,1945-05-30,Q870-9e3225ae-49f1-bd61-8119-7a8e7b372c9e
Q133,Margerie Venables Taylor,1945-05-30T00:00:00Z,1945,ymd,NA,point in time,qual,1945-05-30,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,5,150,May,30 May 1945,other,1945-05-30,Q133-4256ddf8-4728-ff63-b549-274951d2a44c
Q1114,Helen O'Neil,1945-05-30T00:00:00Z,1945,ymd,NA,end time,qual,1945-05-30,served on,Council,P28,P102,Q293,served on,5,150,May,30 May 1945,other,1945-05-30,Q1114-ff2ca26e-4e95-c2a1-9fee-1f1da3f96ebf
